Instance, Best_Cost
synplicate-TheoremProver-run2-ms_0_35_0.8962025316455696_erm.wcnf.xz,322
timetabling_wt-test4.wcnf.xz,134
switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_74.wcnf.xz,16
af-synthesis_wt-af-synthesis_stb_50_140_1.wcnf.xz,127
upgradeability_wt-mancoosi-test-i3000d0u98-73.wcnf.xz,527875592
IMLIB-depressed_81_61_16_1_7_5.wcnf.xz,6
ramsey_wt-ram_k5_n15.ra1.wcnf.xz,0
drmx-cryptogen_wt-threshold128_2.wcnf.xz,800
pseudoBoolean_wt-normalized-factor-size=9-P=421-Q=449.opb.wcnf.xz,421
haplotyping-pedigrees_wt-ped3.G.recomb10-0.20-14.wcnf.xz,11990
preference_planning_wt-WCNF_pathways_p10.wcnf.xz,129
preference_planning_wt-WCNF_pathways_p20.wcnf.xz,247
ramsey_wt-ram_k5_n16.ra1.wcnf.xz,0
judgment-aggregation-ja-kemeny-preflib-00049-00000451.wcnf.xz,928
frb_wt-frb30-15-1.wcnf.xz,420
metro_wt-metro_9_8_7_22_10_6_500_1_2.lp.sm-extracted.wcnf.xz,60
mpmcs_wt-test47--n-7500.wcnf.xz,644477962
mpe_wt-random-net-20-5_network-3.net.wcnf.xz,19569
decision-tree-australian-credit-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf.xz,131
haplotyping-pedigrees_wt-ped2.G.recomb5-0.01-5.wcnf.xz,25054
protein_ins_wt-2knt_.5pti_.g.wcnf.t.wcnf.xz,2156
spot5_wt-8.wcsp.log.wcnf.xz,2
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.4_1.wcnf.xz,122327
haplotyping-pedigrees_wt-ped3.G.recomb10-0.01-1.wcnf.xz,15748
lisbon-wedding_wt-lisbon-wedding-1-18.wcnf.xz,961
MaxSATQueriesinInterpretableClassifiers_wt-adult_test_2_CNF_2_5.wcnf.xz,10962
auctions_wt-cat_paths_60_150_0004.txt.wcnf.xz,93389
css-refactoring_wt-openstreetmap.dimacs.wcnf.xz,65915
ramsey_wt-ram_k3_n8.ra1.wcnf.xz,0
IMLIB-depressed_81_6_16_1_7_5.wcnf.xz,4
causal-discovery_wt-causal_n7_i4_N500_uai14_log_int.wcnf.xz,37532020924
tcp_wt-tcp_students_112_it_13.wcnf.xz,2958
synplicate_new-synplicate_complete_tree_arity3_feature_4_size_6_ms_0_25_0_erm.wcnf.xz,521
IMLIB-depressed_81_55_16_1_7_5.wcnf.xz,6
upgradeability_wt-rand30_l1.wcnf.xz,531473
pseudoBoolean_wt-normalized-factor-size=9-P=83-Q=367.opb.wcnf.xz,83
railway-transport_wt-f2030.wcnf.xz,4250
causal-discovery_wt-causal_insurance_8_10000.wcnf.xz,38605539
metro_wt-metro_9_8_7_30_10_6_500_1_3.lp.sm-extracted.wcnf.xz,44
af-synthesis_wt-af-synthesis_stb_50_160_5.wcnf.xz,113
planning-bnn-inventory_4_6.wcnf.xz,10
max-realizability_wt-power-distribution_10_3.wcnf.xz,60
drmx-cryptogen_wt-wolfram72_6.wcnf.xz,9288
correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200.wcnf.xz,72335832
lisbon-wedding_wt-lisbon-wedding-6-19.wcnf.xz,805
preference_planning_wt-WCNF_pathways_p07.wcnf.xz,115
IMLIB-ionosphere_40_11_8_2_2_5.wcnf.xz,5
judgment-aggregation-ja-kemeny-preflib-00043-00000180.wcnf.xz,433
abstraction-refinement_wt-downcast-xalan.wcnf.xz,65491
spot5_wt-29.wcsp.log.wcnf.xz,8059
synplicate_new-synplicate_synthetic_dag_run1_16_size_4_ms_0_25_0_erm.wcnf.xz,147
auctions_wt-cat_reg_60_200_0005.txt.wcnf.xz,104732
judgment-aggregation-ja-kemeny-preflib-00049-00000334.wcnf.xz,542
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_7.wcnf.xz,135735
upgradeability_wt-mancoosi-test-i4000d0u98-94.wcnf.xz,843524790
qcp_wt-file_qc_wcnf_N7_H29_3.wcnf.xz,2
rna-alignment_wt-random-dif-12.rna.pre.wcnf.xz,785
drmx-cryptogen_wt-threshold128_8.wcnf.xz,800
synplicate_new-synplicate_complete_tree_arity3_feature_3_size_11_ms_0_25_0_erm.wcnf.xz,126
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.5_2.wcnf.xz,224309
css-refactoring_wt-amazon.dimacs.wcnf.xz,113575
haplotyping-pedigrees_wt-ped2.G.recomb10-0.20-12.wcnf.xz,54713
rna-alignment_wt-k50-22-58.rna.pre.wcnf.xz,484
synplicate_new-synplicate_complete_tree_arity3_feature_4_size_12_ms_0_25_0_erm.wcnf.xz,606
synplicate_new-synplicate_synthetic_dag_run2_17_size_10_ms_26_50_0_erm.wcnf.xz,810
tcp_wt-tcp_students_112_it_14.wcnf.xz,3663
IMLIB-depressed_81_7_16_1_7_5.wcnf.xz,9
setcover_wt-rail4284.wcnf.xz,1120
MinimumWeightDominatingSetProblem_wt-inf-road-usa.wcnf.xz,624089416
upgradeability_wt-mancoosi-test-i20d0u98-0.wcnf.xz,1780797
max-realizability_wt-power-distribution_11_6.wcnf.xz,126
metro_wt-metro_9_9_10_35_13_7_500_2_7.lp.sm-extracted.wcnf.xz,37
IMLIB-transfusion_85_62_8_1_2_5.wcnf.xz,0
drmx-cryptogen_wt-geffe128_1.wcnf.xz,800
ITC-early-bet-fal17.wcnf.xz,0
synplicate-BankLoan-run3-ms_0_71_0.8465753424657534_erm.wcnf.xz,243
BTBNSL_wt-Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf.xz,132258419
MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_9_DNF_2_15.wcnf.xz,264
MaxSATQueriesinInterpretableClassifiers_wt-parkinsons_train_3_CNF_2_20.wcnf.xz,148
warehouses_wt-cap131.wcsp.wcnf.xz,7934385
IMLIB-transfusion_85_66_8_1_2_5.wcnf.xz,0
IMLIB-pima_44_37_15_1_6_5.wcnf.xz,0
timetabling_wt-comp07.wcnf.xz,6
frb_wt-frb30-15-3.wcnf.xz,420
decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_5.wcnf.xz,93
auctions_wt-cat_sched_60_200_0003.txt.wcnf.xz,187411
synplicate_new-synplicate_synthetic_dag_run1_14_size_5_ms_0_25_0_erm.wcnf.xz,208
mpe_wt-random-net-100-2_network-10.net.wcnf.xz,91087
mpe_wt-random-net-30-5_network-4.net.wcnf.xz,28151
dalculus_wt-f1-DataDisplay_0_order4.seq-B-2-combined-EDCBAir.wcnf.xz,5876811
metro_wt-inst22.lp.sm-extracted.wcnf.xz,180
upgradeability_wt-mancoosi-test-i10d0u98-9.wcnf.xz,1780767
railway-transport_wt-bf2030fvcons.wcnf.xz,3271
frb_wt-frb20-11-5.wcnf.xz,200
relational-inference_wt-rc-2.wcnf.xz,5722
haplotyping-pedigrees_wt-ped3.G.recomb10-0.01-2.wcnf.xz,16784
correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_TRANSITIVE_N190.wcnf.xz,3553940
switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_64.wcnf.xz,8
mpmcs_wt-test5--n-2500.wcnf.xz,7879
decision-tree-australian-credit-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_3.wcnf.xz,186
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_0.wcnf.xz,313158
dalculus_wt-f1-DataDisplay_0_order4.seq-B-3-2-abcdeir.wcnf.xz,328661
judgment-aggregation-ja-kemeny-preflib-00051-00000007.wcnf.xz,545
protein_ins_wt-p1.wcnf.t.wcnf.xz,2407
metro_wt-metro_9_9_10_35_13_7_500_2_4.lp.sm-extracted.wcnf.xz,35
dalculus_wt-f49-DC_TotalLoss.seq-B-3-combined-irEDCBA.wcnf.xz,87221947078
quantum-circuit-qwalk-v-chain_3_30_ibmq-casablanca_7.wcnf.xz,30
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.4_2.wcnf.xz,193813
CSG_wt-CSG60-60-88.wcnf.xz,7714
auctions_wt-cat_sched_60_90_0000.txt.wcnf.xz,96833
ramsey_wt-ram_k5_n20.ra1.wcnf.xz,0
qcp_wt-file_qc_wcnf_N10_H60_0.wcnf.xz,2
ramsey_wt-ram_k5_n9.ra1.wcnf.xz,0
causal-discovery_wt-causal_Water_10_100.wcnf.xz,1885872
lisbon-wedding_wt-lisbon-wedding-4-18.wcnf.xz,803
mpe_wt-random-net-120-1_network-4.net.wcnf.xz,103641
preference_planning_wt-WCNF_pathways_p12.wcnf.xz,188
drmx-cryptogen_wt-threshold128_0.wcnf.xz,809
MaxSATQueriesinInterpretableClassifiers_wt-heart_train_1_CNF_3_5.wcnf.xz,171
dalculus_wt-f49-DC_TotalLoss.seq-B-2-combined-irEDCBA.wcnf.xz,14778847207
warehouses_wt-cap72.wcsp.wcnf.xz,9777981
decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf.xz,67
ITC-middle-agh-h-spr17.wcnf.xz,0
lisbon-wedding_wt-lisbon-wedding-7-19.wcnf.xz,424
spot5_wt-507.wcsp.dir.wcnf.xz,27390
css-refactoring_wt-github.dimacs.wcnf.xz,187405
pseudoBoolean_wt-normalized-factor-size=9-P=149-Q=163.opb.wcnf.xz,149
MaxSATQueriesinInterpretableClassifiers_wt-wdbc_train_0_DNF_1_5.wcnf.xz,144
MaxSATQueriesinInterpretableClassifiers_wt-parkinsons_test_2_CNF_4_10.wcnf.xz,16
tcp_wt-tcp_students_91_it_11.wcnf.xz,2766
ITC-middle-pu-proj-fal19.wcnf.xz,0
protein_ins_wt-1vii_.1cph_.g.wcnf.t.wcnf.xz,165
rna-alignment_wt-k100-33-71.rna.pre.wcnf.xz,1813
auctions_wt-cat_sched_60_70_0003.txt.wcnf.xz,61169
css-refactoring_wt-londonist.dimacs.wcnf.xz,70703
max-realizability_wt-power-distribution_2_2.wcnf.xz,10
planning_wt-zenotravel04bc.wcsp.wcnf.xz,4110
pseudoBoolean_wt-normalized-factor-size=9-P=53-Q=151.opb.wcnf.xz,53
af-synthesis_wt-af-synthesis_stb_50_140_7.wcnf.xz,109
af-synthesis_wt-af-synthesis_stb_50_40_8.wcnf.xz,117
switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_76.wcnf.xz,10
qcp_wt-file_qc_wcnf_N8_H38_4.wcnf.xz,2
tcp_wt-tcp_students_91_it_8.wcnf.xz,3177
warehouses_wt-cap132.wcsp.wcnf.xz,8522569
dalculus_wt-f49-DC_TotalLoss.seq-B-2-combined-abcdeir.wcnf.xz,44321234
BTBNSL_wt-Rounded_BTWBNSL_insurance_1000_1_3.scores_TWBound_4.wcnf.xz,1388734978
af-synthesis_wt-af-synthesis_stb_50_100_4.wcnf.xz,123
metro_wt-metro_9_9_10_35_13_7_500_2_1.lp.sm-extracted.wcnf.xz,22
mpmcs_wt-test17--n-2500.wcnf.xz,284520
CSG_wt-CSGNaive140-140-0.wcnf.xz,18185
BTBNSL_wt-Rounded_BTWBNSL_hailfinder_1000_1_3.scores_TWBound_2.wcnf.xz,5252393210
protein_ins_wt-1knt_.2knt_.g.wcnf.t.wcnf.xz,1767
max-realizability_wt-power-distribution_9_5.wcnf.xz,18
synplicate-TheoremProver-run2-ms_0_68_0.8658227848101265_erm.wcnf.xz,289
MinimumWeightDominatingSetProblem_wt-bn-human-BNU_1_0025865_session_1-bg.wcnf.xz,119324637
dalculus_wt-f1-DataDisplay_0_order4.seq-A-3-combined-EDCBAir.wcnf.xz,6240245
frb_wt-frb10-6-1.wcnf.xz,50
synplicate-AutoTaxi-run2-ms_0_20_0.9429429429429429_erm.wcnf.xz,256
timetabling_wt-comp16.wcnf.xz,18
abstraction-refinement_wt-polysite-avrora.wcnf.xz,51801
decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_6.wcnf.xz,174
af-synthesis_wt-af-synthesis_stb_50_140_0.wcnf.xz,120
railway-transport_wt-wg2.wcnf.xz,78
haplotyping-pedigrees_wt-ped2.G.recomb10-0.10-8.wcnf.xz,55874
correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_BINARY_N400.wcnf.xz,18303251
MaxSATQueriesinInterpretableClassifiers_wt-ionosphere_test_5_CNF_3_5.wcnf.xz,28
relational-inference_wt-ar-3.wcnf.xz,43814
upgradeability_wt-rand653_l2.wcnf.xz,1851319
drmx-cryptogen_wt-threshold128_6.wcnf.xz,813
synplicate_new-synplicate_complete_tree_arity2_feature_4_size_8_ms_0_25_0_erm.wcnf.xz,318
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_6.wcnf.xz,135356
haplotyping-pedigrees_wt-ped3.F.recomb10-0.20-13.wcnf.xz,2412
switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_56.wcnf.xz,0
qcp_wt-file_qc_wcnf_N9_H48_2.wcnf.xz,2
qcp_wt-file_qc_wcnf_N6_H21_3.wcnf.xz,2
BTBNSL_wt-Rounded_BTWBNSL_hailfinder_1000_1_3.scores_TWBound_4.wcnf.xz,5256866237
frb_wt-frb15-9-1.wcnf.xz,120
abstraction-refinement_wt-downcast-pmd.wcnf.xz,4227
upgradeability_wt-mancoosi-test-i1000d0u98-2.wcnf.xz,77059701
preference_planning_wt-WCNF_trucks_p04.wcnf.xz,0
spot5_wt-1504.wcsp.dir.wcnf.xz,161287
css-refactoring_wt-facebook1.dimacs.wcnf.xz,45581
BTBNSL_wt-Rounded_BTWBNSL_hailfinder_1000_1_3.scores_TWBound_3.wcnf.xz,5253148479
railway-transport_wt-r11.wcnf.xz,43336995
dalculus_wt-f1-DataDisplay_0_order4.seq-A-2-combined-irabcde.wcnf.xz,2220415
decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_3.wcnf.xz,149
MaxSATQueriesinInterpretableClassifiers_wt-parkinsons_test_4_CNF_3_15.wcnf.xz,41
synplicate_new-synplicate_complete_tree_arity3_feature_3_size_8_ms_0_25_0_erm.wcnf.xz,244
mpe_wt-random-net-120-1_network-7.net.wcnf.xz,109277
auctions_wt-cat_paths_60_70_0007.txt.wcnf.xz,43384
protein_ins_wt-6ebx_.1era_.g.wcnf.t.wcnf.xz,1646
relational-inference_wt-rc-3.wcnf.xz,5722
auctions_wt-cat_sched_60_200_0000.txt.wcnf.xz,242832
preference_planning_wt-WCNF_storage_p02.wcnf.xz,5
synplicate_new-synplicate_synthetic_dag_run2_0_size_10_ms_26_50_0_erm.wcnf.xz,892
mpe_wt-random-net-80-2_network-3.net.wcnf.xz,70391
judgment-aggregation-ja-kemeny-preflib-00049-00000405.wcnf.xz,504
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.3_1.wcnf.xz,97098
mpmcs_wt-test39--n-5000.wcnf.xz,89562456
switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_40.wcnf.xz,0
qcp_wt-file_qc_wcnf_N10_H60_2.wcnf.xz,2
drmx-cryptogen_wt-geffe128_8.wcnf.xz,800
preference_planning_wt-WCNF_pathways_p16.wcnf.xz,257
ramsey_wt-ram_k4_n10.ra1.wcnf.xz,0
dalculus_wt-f1-DataDisplay_0_order4.seq-A-3-1-abcdeir.wcnf.xz,3507317
warehouses_wt-cap92.wcsp.wcnf.xz,8567658
setcover_wt-rail4872.wcnf.xz,1575
frb_wt-frb20-11-3.wcnf.xz,200
IMLIB-pima_44_4_16_1_6_5.wcnf.xz,4
railway-transport_wt-bf2030fvslack.wcnf.xz,245735
ITC-early-iku-fal17.wcnf.xz,0
MaxSATQueriesinInterpretableClassifiers_wt-ionosphere_test_3_CNF_3_15.wcnf.xz,107
quantum-circuit-qftentangled_4_21_ibmq-casablanca_7.wcnf.xz,15
mpmcs_wt-test56--n-7500.wcnf.xz,7545
planning_wt-mprime03c.wcsp.wcnf.xz,320
tcp_wt-tcp_students_112_it_8.wcnf.xz,3552
preference_planning_wt-WCNF_storage_p03.wcnf.xz,18
metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted.wcnf.xz,138
timetabling_wt-comp14.wcnf.xz,51
qcp_wt-file_qc_wcnf_N9_H48_3.wcnf.xz,2
frb_wt-frb35-17-2.wcnf.xz,560
protein_ins_wt-1bpi_.2knt_.g.wcnf.t.wcnf.xz,2407
lisbon-wedding_wt-lisbon-wedding-9-17.wcnf.xz,394
tcp_wt-tcp_students_98_it_7.wcnf.xz,3363
abstraction-refinement_wt-downcast-avrora.wcnf.xz,46642
ITC-early-pu-llr-spr17.wcnf.xz,0
switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70.wcnf.xz,6
css-refactoring_wt-guardian.dimacs.wcnf.xz,160777
dalculus_wt-f1-DataDisplay_0_order4.seq-B-2-2-irEDCBA.wcnf.xz,2273346
synplicate-TheoremProver-run3-ms_0_53_0.8771653543307086_erm.wcnf.xz,305
CSG_wt-CSGNaive70-70-91.wcnf.xz,11177
upgradeability_wt-mancoosi-test-i10d0u98-16.wcnf.xz,1780806
switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_10.wcnf.xz,0
relational-inference_wt-pa-2.wcnf.xz,1110
upgradeability_wt-mancoosi-test-i4000d0u98-84.wcnf.xz,858696784
protein_ins_wt-1bpi_.5pti_.g.wcnf.t.wcnf.xz,2974
synplicate_new-synplicate_complete_tree_arity3_feature_3_size_5_ms_0_25_0_erm.wcnf.xz,311
planning_wt-logistics01cc.wcsp.wcnf.xz,4282
synplicate_new-synplicate_complete_tree_arity2_feature_4_size_10_ms_0_25_0_erm.wcnf.xz,250
qcp_wt-file_qc_wcnf_N7_H29_4.wcnf.xz,2
quantum-circuit-su2random_5_30_ibmq-london_5.wcnf.xz,51
upgradeability_wt-rand717_l2.wcnf.xz,2205487
IMLIB-transfusion_85_38_8_1_2_5.wcnf.xz,0
